Generated from SelSteering2DScan.iob
number of ions = 1
Bender = 920V
SEL focus = -1870V
Ypos,Zpos,Sel_x,Sel_z,IonPosition
31.5, 33.5, 33.75, -16.875, 0.30162295992373
31.5, 33.5, 33.75, -11.25, 0.74445278180226
31.5, 33.5, 33.75, -5.625, 1.3447247855334
31.5, 33.5, 33.75, 0, 1.9615933113598
31.5, 33.5, 33.75, 5.625
31.5, 33.5, 33.75, 11.25
31.5, 33.5, 33.75, 16.875
31.5, 33.5, 33.75, 22.5
31.5, 33.5, 33.75, 28.125
31.5, 33.5, 33.75, 33.75
31.5, 33.5, 33.75, 39.375
31.5, 33.5, 33.75, 45
31.5, 33.5, 39.375, -45
31.5, 33.5, 39.375, -39.375
31.5, 33.5, 39.375, -33.75, 1.8678118677398
31.5, 33.5, 39.375, -28.125, 1.2523603873553
31.5, 33.5, 39.375, -22.5, 0.66431557840986
31.5, 33.5, 39.375, -16.875, 0.33518704254559
31.5, 33.5, 39.375, -11.25, 0.75589384946593
31.5, 33.5, 39.375, -5.625, 1.352706133065
31.5, 33.5, 39.375, 0, 1.9662731430629
31.5, 33.5, 39.375, 5.625
31.5, 33.5, 39.375, 11.25
31.5, 33.5, 39.375, 16.875
31.5, 33.5, 39.375, 22.5
31.5, 33.5, 39.375, 28.125
31.5, 33.5, 39.375, 33.75
31.5, 33.5, 39.375, 39.375
31.5, 33.5, 39.375, 45
31.5, 33.5, 45, -45
31.5, 33.5, 45, -39.375
31.5, 33.5, 45, -33.75, 2.0741590049374
31.5, 33.5, 45, -28.125, 1.5465266562224
31.5, 33.5, 45, -22.5, 1.1220459413502
31.5, 33.5, 45, -16.875, 0.96152464686883
31.5, 33.5, 45, -11.25, 1.1737187379736
31.5, 33.5, 45, -5.625, 1.6251512711066
31.5, 33.5, 45, 0, 2.1653416846145
31.5, 33.5, 45, 5.625
31.5, 33.5, 45, 11.25
31.5, 33.5, 45, 16.875
31.5, 33.5, 45, 22.5
31.5, 33.5, 45, 28.125
31.5, 33.5, 45, 33.75
31.5, 33.5, 45, 39.375
31.5, 33.5, 45, 45
31.5, 34, -45, -45
31.5, 34, -45, -39.375
31.5, 34, -45, -33.75
31.5, 34, -45, -28.125
31.5, 34, -45, -22.5
31.5, 34, -45, -16.875
31.5, 34, -45, -11.25
31.5, 34, -45, -5.625
31.5, 34, -45, 0
31.5, 34, -45, 5.625
31.5, 34, -45, 11.25
31.5, 34, -45, 16.875
31.5, 34, -45, 22.5
31.5, 34, -45, 28.125
31.5, 34, -45, 33.75
31.5, 34, -45, 39.375
31.5, 34, -45, 45
31.5, 34, -39.375, -45
31.5, 34, -39.375, -39.375
31.5, 34, -39.375, -33.75
31.5, 34, -39.375, -28.125
31.5, 34, -39.375, -22.5
31.5, 34, -39.375, -16.875
31.5, 34, -39.375, -11.25
31.5, 34, -39.375, -5.625
31.5, 34, -39.375, 0
31.5, 34, -39.375, 5.625
31.5, 34, -39.375, 11.25
31.5, 34, -39.375, 16.875
31.5, 34, -39.375, 22.5
31.5, 34, -39.375, 28.125
31.5, 34, -39.375, 33.75
31.5, 34, -39.375, 39.375
31.5, 34, -39.375, 45
31.5, 34, -33.75, -45
31.5, 34, -33.75, -39.375
31.5, 34, -33.75, -33.75
31.5, 34, -33.75, -28.125
31.5, 34, -33.75, -22.5
31.5, 34, -33.75, -16.875
31.5, 34, -33.75, -11.25
