Generated from IonStartLocationSteering.iob
number of ions = 1
Bender = 920V
SEL focus = -1500V
Capture focus = -700V
Deceleration Top = 700V
Zpos,Ext_y,Ext_z,IonPosition
33.1, 112.9, -40, 2.0536577751965
33.1, 112.9, -20, 3.0853688474514
33.1, 112.9, 0
33.1, 112.9, 20
33.1, 112.9, 40
33.1, 112.9, 60
33.1, 112.9, 80
33.1, 112.9, 100
33.1, 112.9, 120
33.1, 112.9, 140, 15.083679765598
33.1, 112.9, 160, 16.348041378855
33.1, 112.9, 180, 17.640236404609
33.1, 112.9, 200, 18.962877399111
33.1, 112.9, 220, 20.330757422049
33.1, 112.9, 240, 21.680012053434
33.1, 112.9, 260, 23.041173595911
33.1, 112.9, 280, 24.369197299934
33.1, 112.9, 300, 25.630195544554
33.3, 100.7, -300, 15.785657005032
33.3, 100.7, -280
33.3, 100.7, -260
33.3, 100.7, -240
33.3, 100.7, -220
33.3, 100.7, -200
33.3, 100.7, -180
33.3, 100.7, -160, 5.000029141882
33.3, 100.7, -140, 3.7910905968086
33.3, 100.7, -120, 2.7267651280396
33.3, 100.7, -100, 1.6459283853138
33.3, 100.7, -80, 0.54327378113027
33.3, 100.7, -60, 0.56556786134639
33.3, 100.7, -40, 1.6636389035072
33.3, 100.7, -20, 2.7278686867049
33.3, 100.7, 0, 3.6915005804093
33.3, 100.7, 20
33.3, 100.7, 40
33.3, 100.7, 60
33.3, 100.7, 80
33.3, 100.7, 100
33.3, 100.7, 120
33.3, 100.7, 140
33.3, 100.7, 160, 15.861372694563
33.3, 100.7, 180, 17.13428431225
33.3, 100.7, 200, 18.457531751147
33.3, 100.7, 220, 19.783054175945
33.3, 100.7, 240, 21.154700467357
33.3, 100.7, 260, 22.523260230428
33.3, 100.7, 280, 23.873764883215
33.3, 100.7, 300, 25.179086766079
33.5, 88.5, -300, 16.216277158033
33.5, 88.5, -280
33.5, 88.5, -260
33.5, 88.5, -240
33.5, 88.5, -220
33.5, 88.5, -200
33.5, 88.5, -180
33.5, 88.5, -160, 5.4998385716433
33.5, 88.5, -140, 4.2573775049562
33.5, 88.5, -120, 3.1782126176353
33.5, 88.5, -100, 2.0887177457732
33.5, 88.5, -80, 0.98197410355127
33.5, 88.5, -60, 0.13262860612353
33.5, 88.5, -40, 1.242998220244
33.5, 88.5, -20, 2.3337579490984
33.5, 88.5, 0, 3.3743411051004
33.5, 88.5, 20, 4.2799578259715
33.5, 88.5, 40
33.5, 88.5, 60
33.5, 88.5, 80
33.5, 88.5, 100
33.5, 88.5, 120
33.5, 88.5, 140
33.5, 88.5, 160, 15.364044149341
33.5, 88.5, 180, 16.615618023136
33.5, 88.5, 200, 17.897502773537
33.5, 88.5, 220, 19.211033685915
33.5, 88.5, 240, 20.579176244109
33.5, 88.5, 260, 21.952644421948
33.5, 88.5, 280, 23.320470639331
33.5, 88.5, 300, 24.663118213182
33.7, 76.3, -300, 16.712792546576
33.7, 76.3, -280
33.7, 76.3, -260
33.7, 76.3, -240
33.7, 76.3, -220
33.7, 76.3, -200
33.7, 76.3, -180
33.7, 76.3, -160, 6.3643443020444
33.7, 76.3, -140, 4.6989523602367
33.7, 76.3, -120, 3.6379588909232
33.7, 76.3, -100, 2.5429331017196
33.7, 76.3, -80, 1.431848366122
33.7, 76.3, -60, 0.31374724275636
33.7, 76.3, -40, 0.80529754013261
33.7, 76.3, -20, 1.9127434467531
33.7, 76.3, 0, 2.9915314980661
33.7, 76.3, 20, 4.0095228769023
33.7, 76.3, 40, 5.244628458047
33.7, 76.3, 60
33.7, 76.3, 80
33.7, 76.3, 100
33.7, 76.3, 120
33.7, 76.3, 140
33.7, 76.3, 160
33.7, 76.3, 180, 16.111698146476
33.7, 76.3, 200, 17.372243558903
33.7, 76.3, 220, 18.678230137449
33.7, 76.3, 240, 20.005535638205
33.7, 76.3, 260, 21.377987172891
33.7, 76.3, 280, 22.754505771286
33.7, 76.3, 300, 24.120089788755
33.9, 64.1, -300, 17.187794858726
33.9, 64.1, -280, 16.007880806394
33.9, 64.1, -260
33.9, 64.1, -240
33.9, 64.1, -220
33.9, 64.1, -200
33.9, 64.1, -180
33.9, 64.1, -160, 7.2404507197338
33.9, 64.1, -140, 5.1227058808957
33.9, 64.1, -120, 4.0980392960546
33.9, 64.1, -100, 3.0112614181862
33.9, 64.1, -80, 1.8974595144056
33.9, 64.1, -60, 0.77668652841054
33.9, 64.1, -40, 0.34741832484988
33.9, 64.1, -20, 1.4662165392737
33.9, 64.1, 0, 2.5685363228405
33.9, 64.1, 20, 3.635892773732
33.9, 64.1, 40, 4.6592823093148
33.9, 64.1, 60, 6.9387107570668
33.9, 64.1, 80
33.9, 64.1, 100
33.9, 64.1, 120
33.9, 64.1, 140
33.9, 64.1, 160
33.9, 64.1, 180, 15.607779949426
33.9, 64.1, 200, 16.847971188793
33.9, 64.1, 220, 18.123021892802
33.9, 64.1, 240, 19.437979447814
33.9, 64.1, 260, 20.789963544478
33.9, 64.1, 280, 22.166235413399
33.9, 64.1, 300, 23.543916471625
34.1, 51.9, -300, 17.675425791222
34.1, 51.9, -280, 16.479227006457
34.1, 51.9, -260
34.1, 51.9, -240
34.1, 51.9, -220
34.1, 51.9, -200
34.1, 51.9, -180
34.1, 51.9, -160
34.1, 51.9, -140, 5.5259907074943
34.1, 51.9, -120, 4.546846378864
34.1, 51.9, -100, 3.4761161063691
34.1, 51.9, -80, 2.3656473925869
34.1, 51.9, -60, 1.2446984346276
34.1, 51.9, -40, 0.11801309589521
34.1, 51.9, -20, 1.0076395263285
34.1, 51.9, 0, 2.1235823419432
34.1, 51.9, 20, 3.218595685223
34.1, 51.9, 40, 4.2834625671686
34.1, 51.9, 60, 5.2837061585832
34.1, 51.9, 80
34.1, 51.9, 100
34.1, 51.9, 120
34.1, 51.9, 140
34.1, 51.9, 160
34.1, 51.9, 180
34.1, 51.9, 200, 16.328982256854
34.1, 51.9, 220, 17.539431626564
34.1, 51.9, 240, 18.866018423218
34.1, 51.9, 260, 20.194877550107
34.1, 51.9, 280, 21.568692673057
34.1, 51.9, 300, 22.947813660009
34.3, 39.7, -300, 18.183844898761
34.3, 39.7, -280, 16.961104762321
34.3, 39.7, -260, 15.78477497526
34.3, 39.7, -240
34.3, 39.7, -220
34.3, 39.7, -200
34.3, 39.7, -180
34.3, 39.7, -160
34.3, 39.7, -140, 5.9406775806306
34.3, 39.7, -120, 4.9803671301132
34.3, 39.7, -100, 3.9357687641157
34.3, 39.7, -80, 2.8372801540521
34.3, 39.7, -60, 1.717202353814
34.3, 39.7, -40, 0.58994425108877
34.3, 39.7, -20, 0.53883178971493
34.3, 39.7, 0, 1.6636997443893
34.3, 39.7, 20, 2.7743007205696
34.3, 39.7, 40, 3.8649727947265
34.3, 39.7, 60, 4.908038039632
34.3, 39.7, 80, 5.9610280998226
34.3, 39.7, 100
34.3, 39.7, 120
34.3, 39.7, 140
34.3, 39.7, 160
34.3, 39.7, 180
34.3, 39.7, 200, 15.810266418517
34.3, 39.7, 220, 16.996211677269
34.3, 39.7, 240, 18.269492635067
34.3, 39.7, 260, 19.607049601846
34.3, 39.7, 280, 20.957784379976
34.3, 39.7, 300, 22.335570071671
34.5, 27.5, -300, 18.705088929689
34.5, 27.5, -280, 17.440323384843
34.5, 27.5, -260, 16.224190965597
34.5, 27.5, -240
34.5, 27.5, -220
34.5, 27.5, -200
34.5, 27.5, -180
34.5, 27.5, -160
34.5, 27.5, -140, 6.6069599095642
34.5, 27.5, -120, 5.3915793774077
34.5, 27.5, -100, 4.3893091546405
34.5, 27.5, -80, 3.3062181938821
34.5, 27.5, -60, 2.1927513600724
34.5, 27.5, -40, 1.0672888116879
34.5, 27.5, -20, 0.061789497912486
34.5, 27.5, 0, 1.1905478261198
34.5, 27.5, 20, 2.3117152026195
34.5, 27.5, 40, 3.4161847316161
34.5, 27.5, 60, 4.4884688245787
34.5, 27.5, 80, 5.4847102443211
34.5, 27.5, 100
34.5, 27.5, 120
34.5, 27.5, 140
34.5, 27.5, 160
34.5, 27.5, 180
34.5, 27.5, 200
34.5, 27.5, 220, 16.455344463822
34.5, 27.5, 240, 17.704729840124
34.5, 27.5, 260, 18.993331279988
34.5, 27.5, 280, 20.333331155031
34.5, 27.5, 300, 21.706473352741
34.7, 15.3, -300, 19.224948011034
34.7, 15.3, -280, 17.959736105396
34.7, 15.3, -260, 16.735574647088
34.7, 15.3, -240
34.7, 15.3, -220
34.7, 15.3, -200
34.7, 15.3, -180
34.7, 15.3, -160
34.7, 15.3, -140
34.7, 15.3, -120, 5.7667075281484
34.7, 15.3, -100, 4.8262822488915
34.7, 15.3, -80, 3.7644314693209
34.7, 15.3, -60, 2.6656038531046
34.7, 15.3, -40, 1.5451731420141
34.7, 15.3, -20, 0.4175821696378
34.7, 15.3, 0, 0.71201937390419
34.7, 15.3, 20, 1.8369924660836
34.7, 15.3, 40, 2.9529494117727
34.7, 15.3, 60, 4.0439590545894
34.7, 15.3, 80, 5.0821205829912
34.7, 15.3, 100, 6.2209506522168
34.7, 15.3, 120
34.7, 15.3, 140
34.7, 15.3, 160
34.7, 15.3, 180
34.7, 15.3, 200
34.7, 15.3, 220, 15.927686737532
34.7, 15.3, 240, 17.156597697201
34.7, 15.3, 260, 18.422486144141
34.7, 15.3, 280, 19.736873507062
34.7, 15.3, 300, 21.077911497015
34.9, 3.0999999999995, -300, 19.728514818243
